condition,seed,update,mean_reward,acceptable_rate,mean_violation,mean_actions,terminal_loss,policy_loss,action_loss
trajectory,1,56,0.6480512619018555,0.75,0.06194877908601859,4.0,0.19627362489700317,-1.5098464488983154,3.454451322555542
trajectory,1,57,0.9750000238418579,1.0,0.0,2.5,0.1903790384531021,-0.12122003734111786,3.5080394744873047
trajectory,1,58,0.6663024425506592,0.75,0.041197562217712404,4.25,0.18691349029541016,-2.144991874694824,3.563965320587158
trajectory,1,59,0.9424999952316284,1.0,0.0,5.75,0.18598583340644836,-0.14481189846992493,3.5717170238494873
trajectory,1,60,0.683952808380127,0.75,0.01104719638824463,5.5,0.1852089762687683,-1.541833519935608,3.559833526611328
endpoint,2,1,0.5422017574310303,0.75,0.1652982661877831,4.25,0.20440083742141724,-8.693115234375,0.0
endpoint,2,2,0.41329461336135864,0.5,0.011705393887809945,7.5,0.20603665709495544,-3.2917003631591797,0.0
endpoint,2,3,0.6405194401741028,0.75,0.06198055184514587,4.75,0.20912529528141022,-4.791626930236816,0.0
endpoint,2,4,0.14049358665943146,0.5,0.2995064259020331,6.0,0.21014142036437988,-8.08093547821045,0.0
endpoint,2,5,0.9600000381469727,1.0,0.0,4.0,0.2079053372144699,-0.11774798482656479,0.0
endpoint,2,6,0.5824933648109436,0.75,0.10750664027937287,6.0,0.20839950442314148,-5.00730037689209,0.0
endpoint,2,7,0.004922777414321899,0.5,0.4350772467301564,6.0,0.21060754358768463,-11.642083168029785,0.0
endpoint,2,8,-0.45377117395401,0.0,0.35377120805831636,10.0,0.2075091153383255,-0.07901656627655029,0.0
endpoint,2,9,0.2563181221485138,0.5,0.18868187967163302,5.5,0.2082725167274475,-8.771818161010742,0.0
endpoint,2,10,0.6586694717407227,0.75,0.05383055210113526,3.75,0.21118132770061493,-4.071847438812256,0.0
endpoint,2,11,0.08463966846466064,0.25,0.08536034402875543,8.0,0.2118990272283554,-5.343213081359863,0.0
endpoint,2,12,0.3513928949832916,0.5,0.0886071107904371,6.0,0.21199989318847656,-6.609624862670898,0.0
endpoint,2,13,0.9550000429153442,1.0,0.0,4.5,0.21116410195827484,-0.25893378257751465,0.0
endpoint,2,14,0.9725000262260437,1.0,0.0,2.75,0.20959141850471497,-0.02381589636206627,0.0
endpoint,2,15,0.3224042057991028,0.5,0.11759581394858282,6.0,0.2083892673254013,-6.707038402557373,0.0
endpoint,2,16,0.6832402944564819,0.75,0.016759698858805783,5.0,0.20847176015377045,-3.7500569820404053,0.0
endpoint,2,17,0.5380604267120361,0.75,0.16443960339266556,4.75,0.20916534960269928,-5.2750468254089355,0.0
endpoint,2,18,0.664474606513977,0.75,0.0455254244549721,4.0,0.21085287630558014,-5.961023330688477,0.0
endpoint,2,19,0.22467678785324097,0.5,0.19532321395308283,8.0,0.21025687456130981,-2.3863041400909424,0.0
endpoint,2,20,0.328515887260437,0.5,0.0939841554421072,7.75,0.20952899754047394,-4.088145732879639,0.0
endpoint,2,21,0.9650000333786011,1.0,0.0,3.5,0.20874080061912537,-0.05870410054922104,0.0
endpoint,2,22,0.47975635528564453,0.75,0.21024366115879917,6.0,0.2078995555639267,-4.1689453125,0.0
endpoint,2,23,0.6849368810653687,0.75,0.025063157081604004,4.0,0.2081553339958191,-4.434537410736084,0.0
endpoint,2,24,0.030245378613471985,0.25,0.13975461730016644,8.0,0.20844317972660065,-5.157217502593994,0.0
endpoint,2,25,0.9625000357627869,1.0,0.0,3.75,0.2081829458475113,-0.052823394536972046,0.0
endpoint,2,26,0.6793636679649353,0.75,0.018136340145616082,5.25,0.20748980343341827,-3.3760862350463867,0.0
endpoint,2,27,0.22964295744895935,0.5,0.19535705235340728,7.5,0.20704776048660278,-4.078188896179199,0.0
endpoint,2,28,0.6571243405342102,0.75,0.03787567474169582,5.5,0.2071029394865036,-2.9381978511810303,0.0
endpoint,2,29,0.940000057220459,1.0,0.0,6.0,0.2070615589618683,-0.13751831650733948,0.0
endpoint,2,30,0.1641598492860794,0.5,0.27334014688256475,6.25,0.2069665491580963,-10.283466339111328,0.0
endpoint,2,31,0.6378803253173828,0.75,0.06961970790420738,4.25,0.2065693438053131,-5.994363784790039,0.0
endpoint,2,32,0.005968078970909119,0.25,0.15903192010474113,8.5,0.20719890296459198,-4.180593490600586,0.0
endpoint,2,33,0.6286380290985107,0.75,0.06386196987450732,5.75,0.2089063972234726,-3.189857244491577,0.0
endpoint,2,34,0.33214807510375977,0.5,0.08785192704938821,8.0,0.20917801558971405,-1.8041372299194336,0.0
endpoint,2,35,0.6797208189964294,0.75,0.025279215315465287,4.5,0.20738664269447327,-3.5829710960388184,0.0
endpoint,2,36,0.27755481004714966,0.5,0.15744517859370352,6.5,0.2065267711877823,-4.351502895355225,0.0
endpoint,2,37,0.3748239278793335,0.5,0.052676104683291494,7.25,0.20714014768600464,-1.9581754207611084,0.0
endpoint,2,38,0.2517935633659363,0.5,0.16570644854535727,8.25,0.20888054370880127,-4.308042526245117,0.0
endpoint,2,39,0.642575740814209,0.75,0.0324242761540669,7.5,0.20792242884635925,-0.7895598411560059,0.0
endpoint,2,40,0.6151718497276306,0.75,0.07482819760182668,6.0,0.20863302052021027,-4.50678825378418,0.0
endpoint,2,41,0.29463064670562744,0.5,0.14036933126654072,6.5,0.209006667137146,-6.399309158325195,0.0
endpoint,2,42,0.5775325298309326,0.75,0.1274674651472833,4.5,0.2093784362077713,-5.121147155761719,0.0
endpoint,2,43,0.4333128333091736,0.5,0.006687164306640625,6.0,0.20966844260692596,-4.623471736907959,0.0
endpoint,2,44,0.5453758239746094,0.75,0.13962420103046333,6.5,0.20851457118988037,-3.5112667083740234,0.0
endpoint,2,45,0.6127709150314331,0.75,0.059729108700321075,7.75,0.20736880600452423,-1.8744492530822754,0.0
endpoint,2,46,0.6358582377433777,0.75,0.05914179165077714,5.5,0.20651599764823914,-4.4853105545043945,0.0
endpoint,2,47,0.9700000286102295,1.0,0.0,3.0,0.20618414878845215,-0.014061354100704193,0.0
endpoint,2,48,0.2100883275270462,0.5,0.21991167490501318,7.0,0.2064519226551056,-5.686311721801758,0.0
endpoint,2,49,0.6330755949020386,0.75,0.04942446844097104,6.75,0.2072075605392456,-3.1087241172790527,0.0
endpoint,2,50,0.30355486273765564,0.5,0.12144514284713516,7.5,0.20686697959899902,-5.353303909301758,0.0
endpoint,2,51,0.06644178926944733,0.25,0.10105821859952366,8.25,0.20656396448612213,-4.722653388977051,0.0
endpoint,2,52,0.6262492537498474,0.75,0.0687507859157746,5.5,0.20618489384651184,-3.8964219093322754,0.0
endpoint,2,53,0.661688506603241,0.75,0.035811488183687845,5.25,0.20598846673965454,-3.291785955429077,0.0
endpoint,2,54,0.9750000238418579,1.0,0.0,2.5,0.20532134175300598,-0.0083328727632761,0.0
endpoint,2,55,0.013762712478637695,0.5,0.41123727478985383,7.5,0.20478937029838562,-6.520796775817871,0.0
endpoint,2,56,0.4146369993686676,0.75,0.28786302946933695,4.75,0.20430615544319153,-8.444836616516113,0.0
endpoint,2,57,0.5395874977111816,0.75,0.16041253880456968,5.0,0.20479753613471985,-5.768245220184326,0.0
endpoint,2,58,0.39757075905799866,0.5,0.022429238680528273,8.0,0.20616869628429413,-3.3567957878112793,0.0
endpoint,2,59,0.0647207498550415,0.5,0.3602792495123402,7.5,0.2073880434036255,-5.840383529663086,0.0
endpoint,2,60,0.9700000286102295,1.0,0.0,3.0,0.20721383392810822,-0.04498950392007828,0.0
trajectory,2,1,0.6962483525276184,0.75,0.011251643998494432,4.25,0.15625564754009247,-1.6061608791351318,1.2571566104888916
trajectory,2,2,0.9474999904632568,1.0,0.0,5.25,0.1584642231464386,-0.05731522664427757,1.3890920877456665
trajectory,2,3,0.6546741724014282,0.75,0.052825843918589285,4.25,0.16110657155513763,-2.1234450340270996,1.6470882892608643
trajectory,2,4,0.6731058359146118,0.75,0.021894216812071564,5.5,0.1644914597272873,-0.203984797000885,1.5627710819244385
trajectory,2,5,0.9775000214576721,1.0,0.0,2.25,0.16789846122264862,0.002349179470911622,1.579717993736267
trajectory,2,6,0.3949647843837738,0.5,0.03503521592184833,7.0,0.16759032011032104,-1.7675590515136719,1.71860933303833
trajectory,2,7,0.6555579304695129,0.75,0.046942089632681094,4.75,0.17316105961799622,-1.4969176054000854,2.2686033248901367
trajectory,2,8,0.21956807374954224,0.5,0.18043191517985152,10.0,0.1970462054014206,-0.10531723499298096,3.012948751449585
trajectory,2,9,0.6813100576400757,0.75,0.023689975737990476,4.5,0.2156834751367569,-1.8966407775878906,3.8328020572662354
trajectory,2,10,0.9550000429153442,1.0,0.0,4.5,0.24347688257694244,-0.033711258322000504,4.571168899536133
trajectory,2,11,0.021291211247444153,0.25,0.14870877482390887,8.0,0.23473693430423737,-2.3322720527648926,4.720160961151123
trajectory,2,12,0.6331255435943604,0.75,0.05687449097074054,6.0,0.2128322720527649,-1.447808861732483,4.5480451583862305
trajectory,2,13,0.6642588376998901,0.75,0.03824116745998524,4.75,0.21634496748447418,-0.9144665002822876,4.339198589324951
trajectory,2,14,0.9550000429153442,1.0,0.0,4.5,0.23048514127731323,-0.07461322098970413,4.061360836029053
trajectory,2,15,0.6442244052886963,0.75,0.043275592574204005,6.25,0.2418041229248047,-2.037839889526367,4.040225028991699
trajectory,2,16,0.6676058173179626,0.75,0.039894181823726796,4.25,0.23598982393741608,-0.9506807327270508,4.274190902709961
trajectory,2,17,0.5593782663345337,0.75,0.13562176766443634,5.5,0.22895100712776184,-1.4223002195358276,4.763498783111572
trajectory,2,18,0.5816716551780701,0.75,0.12582836891648597,4.25,0.23610219359397888,-0.6821326017379761,5.110205173492432
trajectory,2,19,0.33775702118873596,0.5,0.09224298225056674,7.0,0.24451634287834167,0.18850499391555786,5.262209892272949
trajectory,2,20,0.06370203197002411,0.25,0.10629797723257772,8.0,0.24819622933864594,-1.5867116451263428,5.252817630767822
trajectory,2,21,0.9625000357627869,1.0,0.0,3.75,0.24776963889598846,-0.13957105576992035,5.225836277008057
trajectory,2,22,0.6416402459144592,0.75,0.06085975710587255,4.75,0.24324792623519897,-1.2167866230010986,5.150275230407715
trajectory,2,23,0.6902185678482056,0.75,0.017281460762023925,4.25,0.23979373276233673,-0.8478516936302185,5.033658027648926
trajectory,2,24,0.264358788728714,0.5,0.16814122688814964,6.75,0.2361644059419632,-2.2140560150146484,4.973099708557129
trajectory,2,25,0.416123628616333,0.5,0.021376395225524904,6.25,0.23380766808986664,-1.020530104637146,5.001798629760742
trajectory,2,26,0.671454131603241,0.75,0.03354586389218278,4.5,0.2362286001443863,-0.39803773164749146,5.056130886077881
trajectory,2,27,-0.05056345462799072,0.25,0.21556343911416637,8.5,0.24562330543994904,-1.4798543453216553,5.136923313140869
trajectory,2,28,0.300722599029541,0.5,0.13177741541828789,6.75,0.2509672939777374,-0.07013320922851562,5.270633697509766
trajectory,2,29,0.3605411946773529,0.5,0.05445881262044973,8.5,0.2512285113334656,0.8555811643600464,5.333582878112793
trajectory,2,30,0.2980304956436157,0.5,0.12946950198743362,7.25,0.24429790675640106,0.9363836050033569,5.394526958465576
trajectory,2,31,0.61394202709198,0.75,0.08105796785915599,5.5,0.2324465662240982,-0.9860525131225586,5.375126838684082
trajectory,2,32,-0.2277568280696869,0.0,0.12775681536067798,10.0,0.22022870182991028,0.035707101225852966,5.400623798370361
trajectory,2,33,0.34291717410087585,0.5,0.09208282672781119,6.5,0.21117423474788666,-0.10640200972557068,5.476261138916016
trajectory,2,34,0.6744132041931152,0.75,0.013086771965026856,6.25,0.20512159168720245,-0.7553717494010925,5.55863618850708
trajectory,2,35,0.9550000429153442,1.0,0.0,4.5,0.2032521665096283,-0.036324046552181244,5.664860725402832
trajectory,2,36,0.6371540427207947,0.75,0.0378459656334824,7.5,0.2027323991060257,-0.1361093521118164,5.720428466796875
trajectory,2,37,0.9350000619888306,1.0,0.0,6.5,0.20143799483776093,-0.04684211313724518,5.658640384674072
trajectory,2,38,0.291597843170166,0.5,0.11840214030045582,9.0,0.19976860284805298,-0.7068212628364563,5.563210964202881
trajectory,2,39,0.6546741724014282,0.75,0.035325811500711624,6.0,0.2013702094554901,-0.46202218532562256,5.573243141174316
trajectory,2,40,0.6553329229354858,0.75,0.03716707510106704,5.75,0.1990976333618164,-0.2542344927787781,5.548009395599365
trajectory,2,41,0.26521173119544983,0.5,0.17228827992655013,6.25,0.19585290551185608,-0.603439211845398,5.5004682540893555
trajectory,2,42,0.567089319229126,0.75,0.1404106605782755,4.25,0.19248822331428528,-0.8244500160217285,5.417485237121582
trajectory,2,43,0.9574999809265137,1.0,0.0,4.25,0.18959940969944,-0.056934840977191925,5.312952041625977
trajectory,2,44,0.397443026304245,0.5,0.042556973064646994,6.0,0.19007542729377747,-0.6492506861686707,5.20716667175293
trajectory,2,45,0.34887081384658813,0.5,0.07112922626279852,8.0,0.19397269189357758,-0.9535405039787292,5.143973350524902
trajectory,2,46,0.9500000476837158,1.0,0.0,5.0,0.194028839468956,-0.02698122151196003,5.173611640930176
trajectory,2,47,0.37079665064811707,0.5,0.06420334226944867,6.5,0.1930796355009079,0.18373852968215942,5.197504997253418
trajectory,2,48,0.24029165506362915,0.5,0.19220834979071555,6.75,0.19219733774662018,-1.26115083694458,5.1837897300720215
trajectory,2,49,0.4324805736541748,0.5,0.00751943781974273,6.0,0.19312210381031036,-0.5988452434539795,4.917990684509277
trajectory,2,50,0.012030243873596191,0.25,0.15796973829592856,8.0,0.19302254915237427,-0.4374067485332489,4.741722583770752
trajectory,2,51,0.0160723477602005,0.25,0.14392765124014428,9.0,0.1933174580335617,-0.7021517753601074,4.582700252532959
trajectory,2,52,0.6035050749778748,0.75,0.08649491820632227,6.0,0.1905268132686615,0.053032755851745605,4.516519069671631
trajectory,2,53,0.6703110933303833,0.75,0.029688928348098997,5.0,0.18650281429290771,-0.2501000761985779,4.494132041931152
trajectory,2,54,0.9750000238418579,1.0,0.0,2.5,0.18395979702472687,-0.014346729032695293,4.443972110748291
trajectory,2,55,0.22314468026161194,0.5,0.2093553264903218,6.75,0.18250416219234467,0.4338417053222656,4.386911869049072
trajectory,2,56,0.564448356628418,0.75,0.14555165360951286,4.0,0.18277475237846375,-1.7210904359817505,4.2650322914123535
trajectory,2,57,0.6159093976020813,0.75,0.07659062024304274,5.75,0.1839529424905777,-1.3956589698791504,4.126667022705078
trajectory,2,58,0.06849263608455658,0.25,0.10150737600549609,8.0,0.18541119992733002,-0.8394693732261658,3.992800712585449
trajectory,2,59,0.31244662404060364,0.5,0.11255340549475093,7.5,0.18703630566596985,-0.20091485977172852,3.864738941192627
trajectory,2,60,0.6600530743598938,0.75,0.0474469239371903,4.25,0.18831460177898407,-1.617572546005249,3.7310869693756104
endpoint,3,1,0.6567257046699524,0.75,0.05327429554907116,4.0,0.2121407389640808,-5.61335563659668,0.0
endpoint,3,2,0.586018443107605,0.75,0.12148158267982048,4.25,0.21253715455532074,-7.38555908203125,0.0
endpoint,3,3,-0.2201269567012787,0.25,0.3851269432738885,8.5,0.21375200152397156,-3.954423666000366,0.0
endpoint,3,4,0.23332910239696503,0.5,0.20167091969257844,6.5,0.21545332670211792,-8.641250610351562,0.0
endpoint,3,5,0.6509793400764465,0.75,0.044020668030074595,5.5,0.21773256361484528,-1.8531999588012695,0.0
endpoint,3,6,0.6700219511985779,0.75,0.03747805167655521,4.25,0.2170478254556656,-4.792974948883057,0.0
endpoint,3,7,0.23003529012203217,0.5,0.19746470548181067,7.25,0.21624359488487244,-4.6367363929748535,0.0
endpoint,3,8,0.6356467008590698,0.75,0.0568533513761047,5.75,0.21613456308841705,-2.2041072845458984,0.0
endpoint,3,9,0.6474727392196655,0.75,0.050027285337901184,5.25,0.21648824214935303,-5.483567714691162,0.0
endpoint,3,10,0.2597106099128723,0.5,0.16528938834977108,7.5,0.21662501990795135,-3.285898208618164,0.0
endpoint,3,11,0.37727969884872437,0.5,0.05522028709671395,6.75,0.21697309613227844,-3.543426036834717,0.0
endpoint,3,12,0.6266611218452454,0.75,0.06833889099167778,5.5,0.2187320441007614,-4.6894426345825195,0.0
endpoint,3,13,0.6632575392723083,0.75,0.044242476305980404,4.25,0.22207440435886383,-4.964900016784668,0.0
endpoint,3,14,0.2806541323661804,0.5,0.1593458637741137,6.0,0.22244933247566223,-7.275734901428223,0.0
endpoint,3,15,0.6694265007972717,0.75,0.0355735047991777,4.5,0.22067858278751373,-4.449719429016113,0.0
endpoint,3,16,0.28514963388442993,0.5,0.15485039593052835,6.0,0.21923036873340607,-6.934133529663086,0.0
endpoint,3,17,0.31540971994400024,0.5,0.10709028709312507,7.75,0.21727842092514038,-2.9571447372436523,0.0
endpoint,3,18,0.5266351699829102,0.75,0.180864828857199,4.25,0.2158074676990509,-5.9428324699401855,0.0
endpoint,3,19,0.6051089763641357,0.75,0.09739102249146392,4.75,0.21569815278053284,-4.3980607986450195,0.0
endpoint,3,20,0.2301686704158783,0.5,0.2023313320630336,6.75,0.2158498913049698,-7.052110195159912,0.0
endpoint,3,21,0.03154364228248596,0.25,0.13095634774621542,8.75,0.21590571105480194,-3.8619725704193115,0.0
endpoint,3,22,0.6054748296737671,0.75,0.09452517596710275,5.0,0.21581745147705078,-7.658876419067383,0.0
endpoint,3,23,0.1418168544769287,0.5,0.29818316902161196,6.0,0.21524371206760406,-9.907434463500977,0.0
endpoint,3,24,0.6794922351837158,0.75,0.018007786612068366,5.25,0.2155425250530243,-2.4861178398132324,0.0
endpoint,3,25,0.642819881439209,0.75,0.04968014514957897,5.75,0.21682597696781158,-4.649744987487793,0.0
endpoint,3,26,0.6604066491127014,0.75,0.03959336279340664,5.0,0.21972398459911346,-3.7808797359466553,0.0
endpoint,3,27,0.6535534262657166,0.75,0.05144660728744793,4.5,0.2225053310394287,-3.7836875915527344,0.0
endpoint,3,28,0.3180171251296997,0.5,0.1119828590193423,7.0,0.2240389883518219,-4.613842964172363,0.0
endpoint,3,29,0.6337665319442749,0.75,0.05623349311448017,6.0,0.22426141798496246,-3.5732619762420654,0.0
endpoint,3,30,-0.043917447328567505,0.25,0.2164174345260737,7.75,0.22373491525650024,-5.854150772094727,0.0
endpoint,3,31,0.9650000333786011,1.0,0.0,3.5,0.22258201241493225,-0.03722790256142616,0.0
endpoint,3,32,0.6831788420677185,0.75,0.009321188926696778,5.75,0.22077377140522003,-2.4930667877197266,0.0
endpoint,3,33,0.6664682030677795,0.75,0.018531803024735005,6.5,0.2187640368938446,-1.6362831592559814,0.0
endpoint,3,34,0.2750071883201599,0.5,0.1549928281278074,7.0,0.21723857522010803,-4.831033706665039,0.0
endpoint,3,35,0.6867735385894775,0.75,0.013226521730445584,5.0,0.21721778810024261,-3.747835397720337,0.0
endpoint,3,36,0.18252778053283691,0.5,0.24247222541965419,7.5,0.2185749113559723,-4.808158874511719,0.0
endpoint,3,37,0.6313667893409729,0.75,0.07613320489816942,4.25,0.22031472623348236,-4.9662370681762695,0.0
endpoint,3,38,0.6189289093017578,0.75,0.0710711472618983,6.0,0.2212563306093216,-3.253618001937866,0.0
endpoint,3,39,-0.39407891035079956,0.0,0.29407891009717696,10.0,0.22049587965011597,0.49722349643707275,0.0
endpoint,3,40,0.9825000166893005,1.0,0.0,1.75,0.21853546798229218,0.00035178964026272297,0.0
endpoint,3,41,0.24440008401870728,0.5,0.16059993096960626,9.5,0.21688097715377808,0.8188514709472656,0.0
endpoint,3,42,0.24801543354988098,0.5,0.17698456681446617,7.5,0.21626794338226318,-4.2767438888549805,0.0
endpoint,3,43,0.2587558627128601,0.5,0.18124414937376776,6.0,0.21690504252910614,-6.525759696960449,0.0
endpoint,3,44,0.27576738595962524,0.5,0.1492326218945437,7.5,0.21749992668628693,-3.0473077297210693,0.0
endpoint,3,45,0.5482558608055115,0.75,0.14424419209129613,5.75,0.2172628492116928,-3.2591552734375,0.0
endpoint,3,46,0.3161565661430359,0.5,0.11634342021671483,6.75,0.21608787775039673,-5.271738052368164,0.0
endpoint,3,47,0.4162430763244629,0.75,0.28625691666582864,4.75,0.2154911458492279,-9.093149185180664,0.0
endpoint,3,48,0.9575000405311584,1.0,0.0,4.25,0.2158898413181305,-0.1490674912929535,0.0
endpoint,3,49,0.680044412612915,0.75,0.009955596923828126,6.0,0.21695192158222198,-1.1099135875701904,0.0
endpoint,3,50,0.3309721350669861,0.5,0.09902788439978495,7.0,0.21689988672733307,-4.812346458435059,0.0
endpoint,3,51,0.17913120985031128,0.5,0.24836878595224032,7.25,0.21606600284576416,-2.457448959350586,0.0
endpoint,3,52,0.3389820456504822,0.5,0.09101795913217459,7.0,0.21473518013954163,-5.557155609130859,0.0
endpoint,3,53,0.676560640335083,0.75,0.015939421836942524,5.75,0.2146703600883484,-2.1633763313293457,0.0
endpoint,3,54,0.5615869760513306,0.75,0.12341304084635835,6.5,0.21542543172836304,-2.765554666519165,0.0
endpoint,3,55,0.6799852848052979,0.75,0.00751475043685762,6.25,0.21603336930274963,-1.2488218545913696,0.0
endpoint,3,56,0.26213338971138,0.5,0.16536662812286929,7.25,0.2164304107427597,-5.7079243659973145,0.0
endpoint,3,57,0.1846083700656891,0.5,0.23789165274268215,7.75,0.21592172980308533,-3.6445679664611816,0.0
endpoint,3,58,0.6674819588661194,0.75,0.03251805659636479,5.0,0.2146730124950409,-4.061795234680176,0.0
endpoint,3,59,0.6871825456619263,0.75,0.017817462190057087,4.5,0.2136501520872116,-2.254138708114624,0.0
endpoint,3,60,0.35915833711624146,0.5,0.04834165162175063,9.25,0.2134561538696289,-1.5115448236465454,0.0
trajectory,3,1,0.9600000381469727,1.0,0.0,4.0,0.17513571679592133,-0.17554494738578796,1.4332276582717896
trajectory,3,2,0.6873067617416382,0.75,0.022693285521338962,4.0,0.17581087350845337,-2.246382474899292,1.4563618898391724
trajectory,3,3,0.36469799280166626,0.5,0.057802002623009496,7.75,0.1760600507259369,-2.730978488922119,1.4747083187103271
trajectory,3,4,0.665967583656311,0.75,0.03903243541717529,4.5,0.1825682520866394,-1.6250536441802979,1.6945300102233887
trajectory,3,5,0.636042594909668,0.75,0.06395739438555353,5.0,0.19291798770427704,-0.9748232960700989,1.8499430418014526
trajectory,3,6,0.4001932740211487,0.5,0.03730675029122493,6.25,0.19921162724494934,-2.38173246383667,1.85474693775177
trajectory,3,7,0.38954076170921326,0.5,0.04045925156436094,7.0,0.2002161741256714,-2.8334298133850098,1.9359997510910034
trajectory,3,8,0.6823620200157166,0.75,0.0026379999867404136,6.5,0.2057415395975113,-0.8676515817642212,2.1230335235595703
trajectory,3,9,0.6750376224517822,0.75,0.02746243476867676,4.75,0.2308335304260254,-2.1906259059906006,2.5203793048858643
trajectory,3,10,0.2828384339809418,0.5,0.1571615707036909,6.0,0.24854351580142975,-2.8776743412017822,2.9114153385162354
trajectory,3,11,0.32368505001068115,0.5,0.09881494047709914,7.75,0.24514888226985931,-1.9122533798217773,3.228957414627075
trajectory,3,12,0.6348141431808472,0.75,0.06518587978082889,5.0,0.2201995998620987,-2.426715135574341,3.338576316833496
trajectory,3,13,0.675226092338562,0.75,0.029773950576782227,4.5,0.2023819386959076,-1.6589993238449097,3.447496175765991
trajectory,3,14,0.6493799686431885,0.75,0.05312005202025033,4.75,0.19738134741783142,-1.7688493728637695,3.482699394226074
trajectory,3,15,0.6406397819519043,0.75,0.03936023712158203,7.0,0.20311054587364197,-1.0610816478729248,3.606757879257202
trajectory,3,16,0.25586649775505066,0.5,0.15913348953733403,8.5,0.21059437096118927,-1.5386149883270264,3.6849679946899414
trajectory,3,17,0.6122536063194275,0.75,0.07024640659598863,6.75,0.21617448329925537,-1.906036615371704,3.8478925228118896
trajectory,3,18,0.672619640827179,0.75,0.034880375614366244,4.25,0.22132985293865204,-0.4952659606933594,4.069777488708496
trajectory,3,19,0.3865671157836914,0.5,0.03593290255125568,7.75,0.21933317184448242,-0.48432332277297974,4.190279006958008
trajectory,3,20,0.3980081081390381,0.5,0.04199188848490778,6.0,0.21620745956897736,-2.9286985397338867,4.254854679107666
trajectory,3,21,-0.3045121431350708,0.0,0.20451215005862744,10.0,0.21087367832660675,0.16175302863121033,4.334300994873047
trajectory,3,22,0.7048653364181519,0.75,0.0001346689373117882,4.5,0.20464418828487396,-0.610782265663147,4.378137111663818
trajectory,3,23,0.023704618215560913,0.25,0.14379537726704217,8.25,0.19974102079868317,-1.0938185453414917,4.407781600952148
trajectory,3,24,0.9800000190734863,1.0,0.0,2.0,0.1970847249031067,0.0,4.464711666107178
trajectory,3,25,0.6395511627197266,0.75,0.05794885893055113,5.25,0.19692929089069366,0.035859107971191406,4.529834747314453
trajectory,3,26,0.9700000286102295,1.0,0.0,3.0,0.19964531064033508,-0.009383556433022022,4.524364948272705
trajectory,3,27,0.36239928007125854,0.5,0.07760071754455566,6.0,0.2027767449617386,-1.2438406944274902,4.514355659484863
trajectory,3,28,0.05534328520298004,0.25,0.11465672114316154,8.0,0.2091546356678009,-0.5944080352783203,4.538004398345947
trajectory,3,29,0.32632267475128174,0.5,0.09367730827892529,8.0,0.21444042026996613,-0.5448330044746399,4.561604976654053
trajectory,3,30,0.0367436408996582,0.25,0.13325636899804877,8.0,0.20961502194404602,-0.8734639883041382,4.547725200653076
trajectory,3,31,0.4044038653373718,0.5,0.03559613227844238,6.0,0.19884072244167328,-1.5184293985366821,4.463571548461914
trajectory,3,32,0.6061664819717407,0.75,0.08633350685357183,5.75,0.19290931522846222,-0.7563248872756958,4.418454647064209
trajectory,3,33,0.3364747166633606,0.5,0.09852530792084235,6.5,0.1917908936738968,-0.39343973994255066,4.358211040496826
trajectory,3,34,-0.275837779045105,0.0,0.17583777476895118,10.0,0.19449852406978607,-0.1051110178232193,4.311038970947266
trajectory,3,35,-0.22219353914260864,0.0,0.12219352722167967,10.0,0.1985783576965332,0.1554417908191681,4.2696075439453125
trajectory,3,36,-0.008837759494781494,0.25,0.17883777067258466,8.0,0.2008199244737625,-0.3704366087913513,4.205895900726318
trajectory,3,37,0.6527016758918762,0.75,0.05229832819039798,4.5,0.20006883144378662,-1.7092856168746948,4.066775798797607
trajectory,3,38,0.6494255661964417,0.75,0.05057446112620967,5.0,0.19699975848197937,-0.5121173858642578,3.942897319793701
trajectory,3,39,0.03995394706726074,0.25,0.12254605343775163,8.75,0.19312135875225067,-1.8297960758209229,3.849353551864624
trajectory,3,40,0.9700000286102295,1.0,0.0,3.0,0.1911015510559082,-0.008427152410149574,3.7635765075683594
trajectory,3,41,-0.22103580832481384,0.0,0.12103579721043399,10.0,0.18952667713165283,-0.0010400600731372833,3.6959526538848877
trajectory,3,42,0.07831108570098877,0.25,0.09168892308037192,8.0,0.1884608268737793,-1.4055674076080322,3.6437933444976807
trajectory,3,43,0.9325000047683716,1.0,0.0,6.75,0.18789903819561005,-0.020621778443455696,3.5631895065307617
trajectory,3,44,0.058274656534194946,0.25,0.10922535010683179,8.25,0.1875523030757904,-0.7582988142967224,3.4782633781433105
trajectory,3,45,0.3762505352497101,0.5,0.0637494770196057,6.0,0.18726365268230438,-1.362271785736084,3.3635458946228027
trajectory,3,46,0.6455529928207397,0.75,0.05194706916809082,5.25,0.18744955956935883,-1.4983453750610352,3.2259531021118164
trajectory,3,47,0.3696712851524353,0.5,0.07032871983995563,6.0,0.1873856484889984,-1.4252636432647705,3.1418213844299316
trajectory,3,48,0.6607908010482788,0.75,0.041709184646606445,4.75,0.18812492489814758,-1.988081932067871,3.088674306869507
trajectory,3,49,0.37410470843315125,0.5,0.06339530944824219,6.25,0.18884718418121338,-0.9136612415313721,3.0682554244995117
trajectory,3,50,0.3743617534637451,0.5,0.06563825607299804,6.0,0.18979787826538086,-2.02109956741333,3.056295394897461
trajectory,3,51,0.2535249590873718,0.5,0.16897501792756264,7.75,0.19021761417388916,0.642010509967804,3.040799617767334
