condition,seed,update,mean_reward,acceptable_rate,mean_violation,mean_actions,terminal_loss,policy_loss,action_loss,diagnostic_action_cross_entropy,diagnostic_action_accuracy
endpoint,3,2,0.586018443107605,0.75,0.12148158267982048,4.25,0.21253715455532074,-7.38555908203125,0.0,3.31706166267395,0.15607580542564392
endpoint,3,3,-0.2201269567012787,0.25,0.3851269432738885,8.5,0.21375200152397156,-3.954423666000366,0.0,3.310002088546753,0.15607580542564392
endpoint,3,4,0.23332910239696503,0.5,0.20167091969257844,6.5,0.21545332670211792,-8.641250610351562,0.0,3.3148741722106934,0.15607580542564392
endpoint,3,5,0.6509793400764465,0.75,0.044020668030074595,5.5,0.21773256361484528,-1.8531999588012695,0.0,3.3296048641204834,0.15607580542564392
endpoint,3,6,0.6700219511985779,0.75,0.03747805167655521,4.25,0.2170478254556656,-4.792974948883057,0.0,3.3493545055389404,0.15607580542564392
endpoint,3,7,0.23003529012203217,0.5,0.19746470548181067,7.25,0.21624359488487244,-4.6367363929748535,0.0,3.361767053604126,0.15607580542564392
endpoint,3,8,0.6356467008590698,0.75,0.0568533513761047,5.75,0.21613456308841705,-2.2041072845458984,0.0,3.3608410358428955,0.15607580542564392
endpoint,3,9,0.6474727392196655,0.75,0.050027285337901184,5.25,0.21648824214935303,-5.483567714691162,0.0,3.361807107925415,0.15607580542564392
endpoint,3,10,0.2597106099128723,0.5,0.16528938834977108,7.5,0.21662501990795135,-3.285898208618164,0.0,3.358736038208008,0.15607580542564392
endpoint,3,11,0.37727969884872437,0.5,0.05522028709671395,6.75,0.21697309613227844,-3.543426036834717,0.0,3.3589413166046143,0.15607580542564392
endpoint,3,12,0.6266611218452454,0.75,0.06833889099167778,5.5,0.2187320441007614,-4.6894426345825195,0.0,3.373549699783325,0.15607580542564392
endpoint,3,13,0.6632575392723083,0.75,0.044242476305980404,4.25,0.22207440435886383,-4.964900016784668,0.0,3.392641544342041,0.15607580542564392
endpoint,3,14,0.2806541323661804,0.5,0.1593458637741137,6.0,0.22244933247566223,-7.275734901428223,0.0,3.4081246852874756,0.15607580542564392
endpoint,3,15,0.6694265007972717,0.75,0.0355735047991777,4.5,0.22067858278751373,-4.449719429016113,0.0,3.427945613861084,0.14381271600723267
endpoint,3,16,0.28514963388442993,0.5,0.15485039593052835,6.0,0.21923036873340607,-6.934133529663086,0.0,3.4454197883605957,0.0981047973036766
endpoint,3,17,0.31540971994400024,0.5,0.10709028709312507,7.75,0.21727842092514038,-2.9571447372436523,0.0,3.4647300243377686,0.06243032589554787
endpoint,3,18,0.5266351699829102,0.75,0.180864828857199,4.25,0.2158074676990509,-5.9428324699401855,0.0,3.4983603954315186,0.03901895135641098
endpoint,3,19,0.6051089763641357,0.75,0.09739102249146392,4.75,0.21569815278053284,-4.3980607986450195,0.0,3.532935380935669,0.02118171751499176
endpoint,3,20,0.2301686704158783,0.5,0.2023313320630336,6.75,0.2158498913049698,-7.052110195159912,0.0,3.567000150680542,0.022296544164419174
endpoint,3,21,0.03154364228248596,0.25,0.13095634774621542,8.75,0.21590571105480194,-3.8619725704193115,0.0,3.6041107177734375,0.015607581473886967
endpoint,3,22,0.6054748296737671,0.75,0.09452517596710275,5.0,0.21581745147705078,-7.658876419067383,0.0,3.65478253364563,0.022296544164419174
endpoint,3,23,0.1418168544769287,0.5,0.29818316902161196,6.0,0.21524371206760406,-9.907434463500977,0.0,3.706617593765259,0.02118171751499176
endpoint,3,24,0.6794922351837158,0.75,0.018007786612068366,5.25,0.2155425250530243,-2.4861178398132324,0.0,3.760866641998291,0.020066890865564346
endpoint,3,25,0.642819881439209,0.75,0.04968014514957897,5.75,0.21682597696781158,-4.649744987487793,0.0,3.8428971767425537,0.020066890865564346
endpoint,3,26,0.6604066491127014,0.75,0.03959336279340664,5.0,0.21972398459911346,-3.7808797359466553,0.0,3.9357848167419434,0.022296544164419174
endpoint,3,27,0.6535534262657166,0.75,0.05144660728744793,4.5,0.2225053310394287,-3.7836875915527344,0.0,4.038477420806885,0.02118171751499176
endpoint,3,28,0.3180171251296997,0.5,0.1119828590193423,7.0,0.2240389883518219,-4.613842964172363,0.0,4.135586738586426,0.02118171751499176
endpoint,3,29,0.6337665319442749,0.75,0.05623349311448017,6.0,0.22426141798496246,-3.5732619762420654,0.0,4.230804443359375,0.022296544164419174
endpoint,3,30,-0.043917447328567505,0.25,0.2164174345260737,7.75,0.22373491525650024,-5.854150772094727,0.0,4.32019567489624,0.02118171751499176
endpoint,3,31,0.9650000333786011,1.0,0.0,3.5,0.22258201241493225,-0.03722790256142616,0.0,4.401001453399658,0.022296544164419174
endpoint,3,32,0.6831788420677185,0.75,0.009321188926696778,5.75,0.22077377140522003,-2.4930667877197266,0.0,4.473941326141357,0.022296544164419174
endpoint,3,33,0.6664682030677795,0.75,0.018531803024735005,6.5,0.2187640368938446,-1.6362831592559814,0.0,4.531354904174805,0.02118171751499176
endpoint,3,34,0.2750071883201599,0.5,0.1549928281278074,7.0,0.21723857522010803,-4.831033706665039,0.0,4.588496685028076,0.02118171751499176
endpoint,3,35,0.6867735385894775,0.75,0.013226521730445584,5.0,0.21721778810024261,-3.747835397720337,0.0,4.637190341949463,0.02118171751499176
endpoint,3,36,0.18252778053283691,0.5,0.24247222541965419,7.5,0.2185749113559723,-4.808158874511719,0.0,4.702224254608154,0.022296544164419174
endpoint,3,37,0.6313667893409729,0.75,0.07613320489816942,4.25,0.22031472623348236,-4.9662370681762695,0.0,4.796583652496338,0.023411372676491737
endpoint,3,38,0.6189289093017578,0.75,0.0710711472618983,6.0,0.2212563306093216,-3.253618001937866,0.0,4.916984558105469,0.023411372676491737
endpoint,3,39,-0.39407891035079956,0.0,0.29407891009717696,10.0,0.22049587965011597,0.49722349643707275,0.0,5.023373126983643,0.023411372676491737
endpoint,3,40,0.9825000166893005,1.0,0.0,1.75,0.21853546798229218,0.00035178964026272297,0.0,5.1236701011657715,0.023411372676491737
endpoint,3,41,0.24440008401870728,0.5,0.16059993096960626,9.5,0.21688097715377808,0.8188514709472656,0.0,5.169881820678711,0.023411372676491737
endpoint,3,42,0.24801543354988098,0.5,0.17698456681446617,7.5,0.21626794338226318,-4.2767438888549805,0.0,5.187757968902588,0.02452619932591915
endpoint,3,43,0.2587558627128601,0.5,0.18124414937376776,6.0,0.21690504252910614,-6.525759696960449,0.0,5.219164848327637,0.02452619932591915
endpoint,3,44,0.27576738595962524,0.5,0.1492326218945437,7.5,0.21749992668628693,-3.0473077297210693,0.0,5.219827175140381,0.025641025975346565
endpoint,3,45,0.5482558608055115,0.75,0.14424419209129613,5.75,0.2172628492116928,-3.2591552734375,0.0,5.2151288986206055,0.025641025975346565
endpoint,3,46,0.3161565661430359,0.5,0.11634342021671483,6.75,0.21608787775039673,-5.271738052368164,0.0,5.237298011779785,0.025641025975346565
endpoint,3,47,0.4162430763244629,0.75,0.28625691666582864,4.75,0.2154911458492279,-9.093149185180664,0.0,5.315584182739258,0.025641025975346565
endpoint,3,48,0.9575000405311584,1.0,0.0,4.25,0.2158898413181305,-0.1490674912929535,0.0,5.382964611053467,0.02675585448741913
endpoint,3,49,0.680044412612915,0.75,0.009955596923828126,6.0,0.21695192158222198,-1.1099135875701904,0.0,5.389313220977783,0.02675585448741913
endpoint,3,50,0.3309721350669861,0.5,0.09902788439978495,7.0,0.21689988672733307,-4.812346458435059,0.0,5.422502517700195,0.02675585448741913
endpoint,3,51,0.17913120985031128,0.5,0.24836878595224032,7.25,0.21606600284576416,-2.457448959350586,0.0,5.355981349945068,0.025641025975346565
endpoint,3,52,0.3389820456504822,0.5,0.09101795913217459,7.0,0.21473518013954163,-5.557155609130859,0.0,5.336341381072998,0.025641025975346565
endpoint,3,53,0.676560640335083,0.75,0.015939421836942524,5.75,0.2146703600883484,-2.1633763313293457,0.0,5.3189873695373535,0.025641025975346565
endpoint,3,54,0.5615869760513306,0.75,0.12341304084635835,6.5,0.21542543172836304,-2.765554666519165,0.0,5.300553321838379,0.02452619932591915
endpoint,3,55,0.6799852848052979,0.75,0.00751475043685762,6.25,0.21603336930274963,-1.2488218545913696,0.0,5.283992290496826,0.023411372676491737
endpoint,3,56,0.26213338971138,0.5,0.16536662812286929,7.25,0.2164304107427597,-5.7079243659973145,0.0,5.28740119934082,0.023411372676491737
endpoint,3,57,0.1846083700656891,0.5,0.23789165274268215,7.75,0.21592172980308533,-3.6445679664611816,0.0,5.295184135437012,0.022296544164419174
endpoint,3,58,0.6674819588661194,0.75,0.03251805659636479,5.0,0.2146730124950409,-4.061795234680176,0.0,5.332474708557129,0.022296544164419174
endpoint,3,59,0.6871825456619263,0.75,0.017817462190057087,4.5,0.2136501520872116,-2.254138708114624,0.0,5.3607988357543945,0.02118171751499176
endpoint,3,60,0.35915833711624146,0.5,0.04834165162175063,9.25,0.2134561538696289,-1.5115448236465454,0.0,5.395599365234375,0.012263099662959576
trajectory,3,1,0.9700000286102295,1.0,0.0,3.0,0.2012614756822586,-0.050242647528648376,1.1654707193374634,1.1649401187896729,0.6432552933692932
trajectory,3,2,0.6713348031044006,0.75,0.03866522868562405,4.0,0.20108482241630554,-2.9788596630096436,1.1649401187896729,1.6348484754562378,0.44258642196655273
trajectory,3,3,-0.03079114854335785,0.25,0.20079114134201317,8.0,0.2038935124874115,-2.1093971729278564,1.6348484754562378,1.6825603246688843,0.45930883288383484
trajectory,3,4,0.3836739659309387,0.5,0.04632604979769923,7.0,0.20430977642536163,-2.1881566047668457,1.6825603246688843,1.7901707887649536,0.47491639852523804
trajectory,3,5,0.6626441478729248,0.75,0.032355903163191924,5.5,0.20814649760723114,-1.9192485809326172,1.7901707887649536,1.741072416305542,0.5016722679138184
trajectory,3,6,0.9600000381469727,1.0,0.0,4.0,0.21011894941329956,-0.011190463788807392,1.741072416305542,1.618929147720337,0.5462653636932373
trajectory,3,7,0.6360259652137756,0.75,0.038974018980770186,7.5,0.20811782777309418,-0.16630959510803223,1.618929147720337,1.8222616910934448,0.4659977853298187
trajectory,3,8,0.9550000429153442,1.0,0.0,4.5,0.21174730360507965,-0.023877890780568123,1.8222616910934448,1.9938859939575195,0.40133780241012573
trajectory,3,9,0.6623585820198059,0.75,0.047641420364379884,4.0,0.21150417625904083,-3.1156258583068848,1.9938859939575195,2.0102758407592773,0.4057971239089966
trajectory,3,10,0.6749796867370605,0.75,0.012520281707539271,6.25,0.20941078662872314,0.04893028736114502,2.0102758407592773,1.9457148313522339,0.41248607635498047
trajectory,3,11,0.38811755180358887,0.5,0.04688247722737928,6.5,0.21299637854099274,-1.6234873533248901,1.9457148313522339,1.8095049858093262,0.4481605589389801
trajectory,3,12,0.7010185122489929,0.75,0.003981494903564453,4.5,0.2215539962053299,-3.1740610599517822,1.8095049858093262,1.75128972530365,0.47714605927467346
trajectory,3,13,0.6894638538360596,0.75,0.020536184310913086,4.0,0.22391073405742645,-2.9389123916625977,1.75128972530365,1.7959814071655273,0.49386847019195557
trajectory,3,14,0.356760174036026,0.5,0.08323984416869287,6.0,0.22926588356494904,-4.004635810852051,1.7959814071655273,1.9298489093780518,0.46711260080337524
trajectory,3,15,0.5831192135810852,0.75,0.10938078826418346,5.75,0.2322096824645996,-1.1233736276626587,1.9298489093780518,2.0136752128601074,0.4816053509712219
trajectory,3,16,0.6633204221725464,0.75,0.03667962984854989,5.0,0.22817127406597137,-1.1040055751800537,2.0136752128601074,2.113887071609497,0.48383501172065735
trajectory,3,17,0.3535694479942322,0.5,0.07143058777614457,7.5,0.22232426702976227,-0.9868708848953247,2.113887071609497,2.1299946308135986,0.4882943332195282
trajectory,3,18,0.5624470710754395,0.75,0.15005296084278003,3.75,0.21795222163200378,-2.2268331050872803,2.1299946308135986,2.072899103164673,0.5183946490287781
trajectory,3,19,0.6382956504821777,0.75,0.0592043709322832,5.25,0.21933072805404663,-3.1726436614990234,2.072899103164673,2.074002265930176,0.5139353275299072
trajectory,3,20,0.940000057220459,1.0,0.0,6.0,0.22054843604564667,-0.07804925739765167,2.074002265930176,2.0877273082733154,0.516165018081665
trajectory,3,21,0.03674677014350891,0.25,0.11325322998841014,10.0,0.22231870889663696,0.6374982595443726,2.0877273082733154,2.168325662612915,0.5083612203598022
trajectory,3,22,0.6891524195671082,0.75,0.018347617457894712,4.25,0.2223649024963379,-0.9277151823043823,2.168325662612915,2.163243532180786,0.4905239939689636
trajectory,3,23,0.37669435143470764,0.5,0.05330565760041639,7.0,0.22022604942321777,-1.6253045797348022,2.163243532180786,2.1462252140045166,0.4793757200241089
trajectory,3,24,0.9550000429153442,1.0,0.0,4.5,0.2186533808708191,-0.035860151052474976,2.1462252140045166,2.0656752586364746,0.49275362491607666
trajectory,3,25,0.2726450562477112,0.5,0.16735492963728443,6.0,0.21916012465953827,-2.658022403717041,2.0656752586364746,1.9221556186676025,0.519509494304657
trajectory,3,26,0.9650000333786011,1.0,0.0,3.5,0.22207263112068176,0.013661911711096764,1.9221556186676025,1.8962948322296143,0.5418060421943665
trajectory,3,27,0.95250004529953,1.0,0.0,4.75,0.22434718906879425,-0.11728014051914215,1.8962948322296143,1.940927267074585,0.5362318754196167
trajectory,3,28,0.3732967674732208,0.5,0.05420324274431049,7.25,0.22529268264770508,-0.7809053659439087,1.940927267074585,1.8204371929168701,0.5418060421943665
trajectory,3,29,0.3843982517719269,0.5,0.04810175900865797,6.75,0.22360146045684814,-2.8297314643859863,1.8204371929168701,1.679076910018921,0.5641025900840759
trajectory,3,30,0.3778637647628784,0.5,0.049636234825682,7.25,0.2219194769859314,-1.6161181926727295,1.679076910018921,1.5910805463790894,0.5641025900840759
trajectory,3,31,0.9650000333786011,1.0,0.0,3.5,0.21990756690502167,-0.043165501207113266,1.5910805463790894,1.5270694494247437,0.5618728995323181
trajectory,3,32,0.40653884410858154,0.5,0.035961174428786546,5.75,0.2179812341928482,-3.7788968086242676,1.5270694494247437,1.4860050678253174,0.560758113861084
trajectory,3,33,0.6664936542510986,0.75,0.02850635196792023,5.5,0.21634817123413086,-1.2916851043701172,1.4860050678253174,1.4783289432525635,0.560758113861084
trajectory,3,34,0.10050123929977417,0.25,0.06199874438719706,8.75,0.21428851783275604,0.36749160289764404,1.4783289432525635,1.4965763092041016,0.5507246255874634
trajectory,3,35,0.9450000524520874,1.0,0.0,5.5,0.21233811974525452,-0.17017193138599396,1.4965763092041016,1.5179779529571533,0.5440356731414795
trajectory,3,36,0.6124081611633301,0.75,0.06509179499056846,7.25,0.21062175929546356,0.8186021447181702,1.5179779529571533,1.4758378267288208,0.5440356731414795
trajectory,3,37,0.6554379463195801,0.75,0.039562074495691935,5.5,0.20925945043563843,-0.42033302783966064,1.4758378267288208,1.4760992527008057,0.5295429229736328
trajectory,3,38,0.6309424638748169,0.75,0.04655749291123812,7.25,0.20983773469924927,-2.3793792724609375,1.4760992527008057,1.4621690511703491,0.5351170897483826
trajectory,3,39,0.0836862325668335,0.25,0.07631376474786154,9.0,0.21133418381214142,0.2703876495361328,1.4621690511703491,1.4419282674789429,0.5429208874702454
trajectory,3,40,0.9800000190734863,1.0,0.0,2.0,0.21341757476329803,0.0,1.4419282674789429,1.4575858116149902,0.5507246255874634
trajectory,3,41,0.5673853754997253,0.75,0.09761466005041236,8.5,0.21564824879169464,-1.0186495780944824,1.4575858116149902,1.461617350578308,0.5551839470863342
trajectory,3,42,0.3939967453479767,0.5,0.041003253149204485,6.5,0.2178017944097519,-2.473952531814575,1.461617350578308,1.463444471359253,0.5451505184173584
trajectory,3,43,0.6689766645431519,0.75,0.011023330688476562,7.0,0.219046950340271,-1.627559781074524,1.463444471359253,1.4669851064682007,0.5406911969184875
trajectory,3,44,0.05826045572757721,0.25,0.11173955664348839,8.0,0.21953508257865906,-3.062830924987793,1.4669851064682007,1.4606903791427612,0.5440356731414795
trajectory,3,45,0.6853343844413757,0.75,0.00966566439162403,5.5,0.2188492864370346,-1.3695203065872192,1.4606903791427612,1.4566571712493896,0.5529543161392212
trajectory,3,46,0.6874815225601196,0.75,0.017518499318291154,4.5,0.21809320151805878,-1.402040719985962,1.4566571712493896,1.4566930532455444,0.5562987923622131
trajectory,3,47,0.9550000429153442,1.0,0.0,4.5,0.21730507910251617,-0.140359565615654,1.4566930532455444,1.4945347309112549,0.5451505184173584
trajectory,3,48,0.9600000381469727,1.0,0.0,4.0,0.21598955988883972,-0.03387293219566345,1.4945347309112549,1.5349946022033691,0.5384615659713745
trajectory,3,49,0.9424999952316284,1.0,0.0,5.75,0.21430136263370514,-0.17939400672912598,1.5349946022033691,1.5387754440307617,0.5406911969184875
trajectory,3,50,0.9450000524520874,1.0,0.0,5.5,0.21240560710430145,-0.28482767939567566,1.5387754440307617,1.5039921998977661,0.5540691614151001
trajectory,3,51,0.35227710008621216,0.5,0.08272291794783176,6.5,0.2106049507856369,-3.5793769359588623,1.5039921998977661,1.4844269752502441,0.5484949946403503
trajectory,3,52,0.95250004529953,1.0,0.0,4.75,0.20924560725688934,-0.1561691015958786,1.4844269752502441,1.489518404006958,0.5496098399162292
trajectory,3,53,0.6443598866462708,0.75,0.055640154971587884,5.0,0.20880219340324402,-3.8652243614196777,1.489518404006958,1.5229793787002563,0.5317726135253906
trajectory,3,54,0.40483877062797546,0.5,0.03266124742910026,6.25,0.20945975184440613,-3.453615665435791,1.5229793787002563,1.538448452949524,0.5261984467506409
trajectory,3,55,0.6126433610916138,0.75,0.08735662534880013,5.0,0.20997771620750427,-2.2908987998962402,1.538448452949524,1.5527085065841675,0.5150501728057861
trajectory,3,56,0.407606840133667,0.5,0.019893174140539448,7.25,0.21011275053024292,-3.6892292499542236,1.5527085065841675,1.5836925506591797,0.5139353275299072
trajectory,3,57,0.38833174109458923,0.5,0.03416827094617741,7.75,0.2119366079568863,-1.6752485036849976,1.5836925506591797,1.588984727859497,0.5295429229736328
trajectory,3,58,0.9624999761581421,1.0,0.0,3.75,0.21288226544857025,-0.20202039182186127,1.588984727859497,1.6348683834075928,0.5261984467506409
trajectory,3,59,0.9600000381469727,1.0,0.0,4.0,0.21346449851989746,-0.07967914640903473,1.6348683834075928,1.6839741468429565,0.5306577682495117
trajectory,3,60,0.6328585147857666,0.75,0.03714144393517854,8.0,0.21358206868171692,-1.22014582157135,1.6839741468429565,1.7214516401290894,0.525083601474762
endpoint,4,1,0.23588016629219055,0.5,0.19661984146630423,6.75,0.20181633532047272,-7.487900733947754,0.0,4.027950286865234,0.0055741360411047935
endpoint,4,2,0.5309986472129822,0.75,0.14150133917207575,7.75,0.20342226326465607,-2.4301419258117676,0.0,4.038653373718262,0.004459308926016092
endpoint,4,3,0.3448929190635681,0.5,0.07510709337341076,8.0,0.20778678357601166,-3.4473941326141357,0.0,4.042026519775391,0.0055741360411047935
endpoint,4,4,0.6978910565376282,0.75,0.009608960151672364,4.25,0.20993684232234955,-4.615212440490723,0.0,4.044826030731201,0.0055741360411047935
endpoint,4,5,0.9574999809265137,1.0,0.0,4.25,0.21024532616138458,-0.22999092936515808,0.0,4.051807403564453,0.0055741360411047935
endpoint,4,6,0.9750000238418579,1.0,0.0,2.5,0.209425687789917,-0.008299713023006916,0.0,4.058770656585693,0.0055741360411047935
endpoint,4,7,0.26317334175109863,0.5,0.1643266401618149,7.25,0.2076670378446579,-5.89451789855957,0.0,4.096597671508789,0.0055741360411047935
endpoint,4,8,-0.056419216096401215,0.25,0.22391922880664522,8.25,0.20719262957572937,-3.7989084720611572,0.0,4.105597019195557,0.0055741360411047935
endpoint,4,9,0.6736366748809814,0.75,0.028863341920244034,4.75,0.2057255506515503,-3.6021666526794434,0.0,4.095457553863525,0.0055741360411047935
endpoint,4,10,0.2644118070602417,0.5,0.18058818575016378,5.5,0.20466335117816925,-8.034103393554688,0.0,4.072338104248047,0.0055741360411047935
endpoint,4,11,-0.07887008786201477,0.25,0.24887010458294645,8.0,0.20481711626052856,-5.621866703033447,0.0,4.082666397094727,0.006688963621854782
endpoint,4,12,0.9725000262260437,1.0,0.0,2.75,0.2064838409423828,-0.052169185131788254,0.0,4.0979180335998535,0.011148272082209587
endpoint,4,13,0.27533072233200073,0.5,0.15466930788283234,7.0,0.20766790211200714,-6.097198009490967,0.0,4.133148193359375,0.013377927243709564
endpoint,4,14,0.29764729738235474,0.5,0.11485268512788979,8.75,0.20665095746517181,-0.6949691772460938,0.0,4.125909805297852,0.014492753893136978
endpoint,4,15,0.9725000262260437,1.0,0.0,2.75,0.2066372036933899,-0.012915665283799171,0.0,4.124412536621094,0.015607581473886967
endpoint,4,16,0.33595597743988037,0.5,0.10404402567937589,6.0,0.2066209316253662,-8.014046669006348,0.0,4.145573139190674,0.015607581473886967
endpoint,4,17,0.9650000333786011,1.0,0.0,3.5,0.20702102780342102,-0.11891451478004456,0.0,4.169806480407715,0.015607581473886967
endpoint,4,18,0.6689175367355347,0.75,0.03358248168204479,4.75,0.20708706974983215,-3.824828863143921,0.0,4.209483623504639,0.015607581473886967
endpoint,4,19,0.9775000214576721,1.0,0.0,2.25,0.2077377587556839,-0.014165845699608326,0.0,4.248969554901123,0.016722409054636955
endpoint,4,20,0.6225111484527588,0.75,0.06748882253704602,6.0,0.20745433866977692,-2.9399781227111816,0.0,4.259202003479004,0.01783723570406437
endpoint,4,21,0.9650000333786011,1.0,0.0,3.5,0.20780791342258453,-0.03275688737630844,0.0,4.269516944885254,0.020066890865564346
endpoint,4,22,-0.5118340849876404,0.0,0.41183407885607903,10.0,0.20833298563957214,-0.31910204887390137,0.0,4.289688587188721,0.022296544164419174
endpoint,4,23,0.6331615447998047,0.75,0.06183845322390391,5.5,0.20926764607429504,-4.034745693206787,0.0,4.311342239379883,0.022296544164419174
endpoint,4,24,0.25370359420776367,0.5,0.17879643418999025,6.75,0.2087094932794571,-7.31290340423584,0.0,4.352463245391846,0.023411372676491737
endpoint,4,25,0.47937479615211487,0.75,0.20812518632653282,6.25,0.2074817270040512,-6.939312934875488,0.0,4.424332141876221,0.020066890865564346
endpoint,4,26,0.33497560024261475,0.5,0.10752442640367352,5.75,0.20733916759490967,-6.371370792388916,0.0,4.496108055114746,0.020066890865564346
endpoint,4,27,0.3689548969268799,0.5,0.0560450940879997,7.5,0.20781290531158447,-3.450195550918579,0.0,4.541080951690674,0.018952062353491783
endpoint,4,28,0.9750000238418579,1.0,0.0,2.5,0.20945130288600922,-0.005943693220615387,0.0,4.585748672485352,0.018952062353491783
endpoint,4,29,0.6851217746734619,0.75,0.01737826454516722,4.75,0.2112366259098053,-3.8189656734466553,0.0,4.631091117858887,0.01783723570406437
endpoint,4,30,-0.11872100830078125,0.25,0.2812209918940064,8.75,0.21279776096343994,-3.4689464569091797,0.0,4.682222843170166,0.016722409054636955
endpoint,4,31,0.34769514203071594,0.5,0.08980487178880679,6.25,0.21396110951900482,-6.078733921051025,0.0,4.683642864227295,0.016722409054636955
endpoint,4,32,0.6937028169631958,0.75,0.008797168731689453,4.75,0.21386539936065674,-3.1216039657592773,0.0,4.686798095703125,0.014492753893136978
endpoint,4,33,0.570521354675293,0.75,0.1319786692153322,4.75,0.21260495483875275,-3.792473793029785,0.0,4.666200637817383,0.016722409054636955
endpoint,4,34,0.6893677711486816,0.75,0.025632219983227678,3.5,0.21135841310024261,-5.027465343475342,0.0,4.656249523162842,0.015607581473886967
endpoint,4,35,0.669968843460083,0.75,0.030031183509296067,5.0,0.21024787425994873,-3.296426773071289,0.0,4.645421981811523,0.014492753893136978
endpoint,4,36,0.6273977756500244,0.75,0.06760221470271531,5.5,0.20919489860534668,-2.588840961456299,0.0,4.648278713226318,0.013377927243709564
endpoint,4,37,0.3435310125350952,0.5,0.0964689853645773,6.0,0.20912614464759827,-6.073583126068115,0.0,4.652444839477539,0.013377927243709564
endpoint,4,38,0.515170693397522,0.75,0.20232934406842656,3.25,0.20924784243106842,-9.454737663269043,0.0,4.674959659576416,0.013377927243709564
endpoint,4,39,0.6388963460922241,0.75,0.07860362250803185,3.25,0.20944881439208984,-5.413642406463623,0.0,4.698441028594971,0.013377927243709564
endpoint,4,40,0.5931211113929749,0.75,0.08687889272233393,7.0,0.2084856778383255,-3.662290096282959,0.0,4.746850490570068,0.013377927243709564
endpoint,4,41,0.6625168919563293,0.75,0.022483093986633063,6.5,0.20761558413505554,-2.044135570526123,0.0,4.784661769866943,0.013377927243709564
endpoint,4,42,0.3892452120780945,0.5,0.04325479511656079,6.75,0.2068513184785843,-4.897411823272705,0.0,4.828664302825928,0.013377927243709564
endpoint,4,43,0.9775000214576721,1.0,0.0,2.25,0.20640195906162262,-0.0019821282476186752,0.0,4.870339870452881,0.013377927243709564
endpoint,4,44,0.679303765296936,0.75,0.020696210861206054,5.0,0.20664872229099274,-2.764533758163452,0.0,4.884748935699463,0.013377927243709564
endpoint,4,45,0.9599999785423279,1.0,0.0,4.0,0.20689544081687927,-0.30985599756240845,0.0,4.901679515838623,0.013377927243709564
endpoint,4,46,0.0905170887708664,0.25,0.08198291820184889,7.75,0.20676589012145996,-5.0526652336120605,0.0,4.9634623527526855,0.013377927243709564
endpoint,4,47,0.6359151005744934,0.75,0.05908491283164252,5.5,0.2064259648323059,-4.3081769943237305,0.0,5.031553745269775,0.013377927243709564
endpoint,4,48,0.41581422090530396,0.5,0.026685798600769327,5.75,0.206099271774292,-3.7284233570098877,0.0,5.03187370300293,0.013377927243709564
endpoint,4,49,0.6844857335090637,0.75,0.03301425950959497,3.25,0.20629949867725372,-3.7931101322174072,0.0,5.00795316696167,0.013377927243709564
endpoint,4,50,0.6797637939453125,0.75,0.012736248970031738,5.75,0.206508070230484,-3.7202794551849365,0.0,5.0160040855407715,0.013377927243709564
endpoint,4,51,0.6576807498931885,0.75,0.03731927511617108,5.5,0.20644421875476837,-3.348029375076294,0.0,5.017271041870117,0.013377927243709564
endpoint,4,52,0.6559247970581055,0.75,0.04407524898138922,5.0,0.20628364384174347,-2.161320209503174,0.0,5.020566463470459,0.013377927243709564
endpoint,4,53,-0.10442247986793518,0.25,0.25692248439608495,9.75,0.2072259485721588,-0.1463925838470459,0.0,5.021912574768066,0.013377927243709564
endpoint,4,54,0.28486350178718567,0.5,0.13763650056053892,7.75,0.20737324655056,-4.405807018280029,0.0,5.095614910125732,0.013377927243709564
endpoint,4,55,0.4976949989795685,0.75,0.19230499970000933,6.0,0.20831935107707977,-3.4081499576568604,0.0,5.196751594543457,0.013377927243709564
endpoint,4,56,0.3729120194911957,0.5,0.06208797266840301,6.5,0.20858721435070038,-2.950153350830078,0.0,5.283130645751953,0.013377927243709564
endpoint,4,57,0.6219674348831177,0.75,0.08303256422124894,4.5,0.20864437520503998,-5.396199703216553,0.0,5.401609897613525,0.013377927243709564
endpoint,4,58,0.3988364338874817,0.5,0.038663568395914075,6.25,0.20838649570941925,-4.980325698852539,0.0,5.522536754608154,0.013377927243709564
endpoint,4,59,0.2911264896392822,0.5,0.14137349512210598,6.75,0.20732621848583221,-3.5524425506591797,0.0,5.613468647003174,0.013377927243709564
endpoint,4,60,0.29346704483032227,0.5,0.13903299234905753,6.75,0.20594903826713562,-3.1262760162353516,0.0,5.689615249633789,0.013377927243709564
trajectory,4,1,0.6350142955780029,0.75,0.05498571210893427,6.0,0.20388418436050415,-2.9650771617889404,1.1024593114852905,1.4187997579574585,0.5295429229736328
trajectory,4,2,0.4225248098373413,0.5,0.009975198366100002,6.75,0.20800326764583588,-1.4490635395050049,1.4187997579574585,1.7014801502227783,0.49944260716438293
trajectory,4,3,0.9325000047683716,1.0,0.0,6.75,0.21095460653305054,-0.097770556807518,1.7014801502227783,1.8231651782989502,0.49386847019195557
trajectory,4,4,0.6623113751411438,0.75,0.025188633615081224,6.25,0.21347272396087646,-0.49470651149749756,1.8231651782989502,1.9888198375701904,0.4225195348262787
