condition,seed,update,mean_reward,acceptable_rate,mean_violation,mean_actions,terminal_loss,policy_loss,action_loss
endpoint,2,29,0.6547629833221436,0.75,0.05523702391751595,4.0,0.03265684098005295,-4.64144229888916,0.0
endpoint,2,30,0.2322404682636261,0.5,0.210259544496944,5.75,0.032943159341812134,-8.208978652954102,0.0
trajectory,2,1,0.9624999761581421,1.0,0.0,3.75,0.03861071914434433,-0.01705477572977543,0.2532716393470764
trajectory,2,2,0.10261183977127075,0.25,0.06738815867283524,8.0,0.03833283111453056,-0.8464922308921814,0.25171712040901184
trajectory,2,3,0.6699082255363464,0.75,0.040091789883968186,4.0,0.040192753076553345,-0.9289552569389343,0.30672165751457214
trajectory,2,4,0.3337859809398651,0.5,0.09871402381321437,6.75,0.04018297418951988,-1.0519928932189941,0.34983038902282715
trajectory,2,5,0.9650000333786011,1.0,0.0,3.5,0.039764951914548874,-0.021406264975667,0.35839056968688965
trajectory,2,6,0.2675950527191162,0.5,0.13740496890958168,9.5,0.04204029217362404,-0.9304651021957397,0.42370542883872986
trajectory,2,7,0.9800000190734863,1.0,0.0,2.0,0.0426291786134243,0.0,0.37271106243133545
trajectory,2,8,0.41592878103256226,0.5,0.024071241070074106,6.0,0.042530789971351624,-0.9743539094924927,0.3668406307697296
trajectory,2,9,0.95250004529953,1.0,0.0,4.75,0.04230277240276337,-0.01117716170847416,0.41645804047584534
trajectory,2,10,0.045291393995285034,0.25,0.1222086104099398,8.25,0.04064244031906128,-0.7057862281799316,0.3950885236263275
trajectory,2,11,0.37295904755592346,0.5,0.0670409759100861,6.0,0.03967435285449028,-1.6983182430267334,0.3455226421356201
trajectory,2,12,0.9800000190734863,1.0,0.0,2.0,0.04119577258825302,0.0,0.35219141840934753
trajectory,2,13,0.2665124535560608,0.5,0.14348756515649755,9.0,0.04246697574853897,-0.13196200132369995,0.39444082975387573
trajectory,2,14,0.6785979866981506,0.75,0.01390203101887505,5.75,0.040984008461236954,-0.9052238464355469,0.3752483129501343
trajectory,2,15,0.9650000333786011,1.0,0.0,3.5,0.03900498151779175,-0.051520027220249176,0.4290659725666046
trajectory,2,16,0.3478092849254608,0.5,0.09219072928112762,6.0,0.03969348594546318,-1.0046448707580566,0.4467328190803528
trajectory,2,17,0.9424999952316284,1.0,0.0,5.75,0.04223298653960228,-0.020679257810115814,0.4066725969314575
trajectory,2,18,0.6493309736251831,0.75,0.030669021209859704,7.0,0.04254334419965744,-0.7522229552268982,0.36604925990104675
trajectory,2,19,0.31443700194358826,0.5,0.12056300411301361,6.5,0.03980129584670067,-1.966805338859558,0.3513655662536621
trajectory,2,20,0.6863953471183777,0.75,0.02360466845806264,4.0,0.038079891353845596,-1.6228399276733398,0.3259543478488922
trajectory,2,21,0.4087870121002197,0.5,0.03121299252790562,6.0,0.0395829975605011,-0.7086752653121948,0.3485865890979767
trajectory,2,22,0.9775000214576721,1.0,0.0,2.25,0.04103939235210419,0.00016428035451099277,0.36217495799064636
trajectory,2,23,0.3568674623966217,0.5,0.07313256152722691,7.0,0.04052892327308655,-1.1905938386917114,0.34425848722457886
trajectory,2,24,0.6589211821556091,0.75,0.02857884238747989,6.25,0.03795493021607399,-0.12048640847206116,0.30956634879112244
trajectory,2,25,0.35241198539733887,0.5,0.0725880352218873,7.5,0.03721913322806358,0.23982423543930054,0.30507805943489075
trajectory,2,26,0.9675000309944153,1.0,0.0,3.25,0.03827223926782608,-0.014181097038090229,0.33988434076309204
trajectory,2,27,0.6062836647033691,0.75,0.08621633168824411,5.75,0.03925895690917969,-0.73634934425354,0.353664368391037
trajectory,2,28,0.28598713874816895,0.5,0.13401288014364604,8.0,0.04139794409275055,-0.849053680896759,0.3446823060512543
trajectory,2,29,0.9625000357627869,1.0,0.0,3.75,0.04049241542816162,-0.05475996062159538,0.3702644407749176
trajectory,2,30,0.6945978403091431,0.75,0.00040216131227105434,5.5,0.03693675622344017,-0.6325712203979492,0.35134345293045044
